area_id,date,machine_id,load_cnt,start_time,end_time,duration,assign,acquire,deposit
Area_A,2024-09-30,Machine_4,9,18:27:35,21:36:42,189.11666666666667,30.493222751014574,76.4352081921834,82.18823572346872
Area_C,2024-09-10,Machine_5,7,14:59:18,15:58:18,59.0,35.01598754938001,20.363175897509276,3.6208365531107187
Area_B,2024-09-08,Machine_3,32,04:42:54,05:14:54,32.00000000000001,9.750038343028137,18.8975597950768,3.35240186189507
Area_C,2024-09-02,Machine_5,38,05:28:05,12:19:06,411.01666666666665,183.6131382037766,5.611663742881445,221.79186472000862
Area_D,2024-09-25,Machine_1,84,02:05:10,16:35:54,870.7333333333333,299.8305968899571,552.6668492236251,18.23588721975106
Area_D,2024-09-20,Machine_5,57,14:33:06,15:16:06,43.0,15.655115693074661,14.827636896203925,12.517247410721415
Area_C,2024-09-16,Machine_4,89,01:31:10,03:27:17,116.11666666666666,89.49681522508612,8.287160296271582,18.332691145308953
Area_A,2024-09-03,Machine_2,52,09:01:07,09:28:07,27.0,17.27669055643307,6.795597788516067,2.92771165505086
Area_A,2024-09-19,Machine_1,92,18:34:12,18:43:12,9.0,3.149154791243802,5.531536756011365,0.3193084527448324
Area_B,2024-09-01,Machine_4,48,00:37:59,12:18:03,700.0666666666667,51.18600245191335,204.70348583774458,444.17717837700883
Area_B,2024-09-14,Machine_5,16,10:58:42,11:44:42,46.0,13.226308657038707,0.06959020448722442,32.70410113847407
Area_D,2024-09-16,Machine_1,84,11:38:23,11:49:23,11.0,9.936186094478213,0.20888204073723263,0.8549318647845552
Area_A,2024-09-26,Machine_4,44,00:44:50,00:54:46,9.933333333333334,7.854300085610052,0.8147888030305681,1.2642444446927141
Area_A,2024-09-30,Machine_3,4,23:18:07,00:08:07,-1390.0,-454.7750895739893,-491.2256236870426,-443.99928673896824
Area_C,2024-09-10,Machine_2,90,05:35:26,12:26:59,411.55,310.4053724858786,81.63801587712138,19.506611637000038
Area_B,2024-09-27,Machine_3,16,08:52:38,19:05:46,613.1333333333333,119.34705969110122,472.204917586606,21.581356055626152
Area_C,2024-09-20,Machine_5,95,06:48:33,11:01:07,252.5666666666667,130.33989621156923,80.24719021794397,41.97958023715348
Area_C,2024-09-21,Machine_5,33,11:47:20,12:17:20,30.0,3.8122100021131704,21.609640433325772,4.578149564561058
Area_D,2024-09-01,Machine_4,45,18:32:02,18:47:02,15.0,4.2738823515880835,1.101013821025818,9.6251038273861
Area_C,2024-09-20,Machine_1,69,05:42:39,09:21:09,218.5,89.48903404322749,7.399187754493083,121.61177820227941
Area_C,2024-09-04,Machine_4,46,04:38:35,09:56:46,318.18333333333334,65.52590878452861,1.7056741701079736,250.95175037869674
Area_C,2024-09-21,Machine_5,5,08:34:27,14:49:45,375.3,140.67775786493246,211.49141440758345,23.1308277274841
Area_A,2024-09-24,Machine_5,78,01:34:35,14:59:48,805.2166666666667,213.3447880500643,367.33469851898843,224.53718009761405
Area_B,2024-09-24,Machine_3,76,18:37:10,19:30:10,53.0,26.54743675067384,22.857983887581334,3.5945793617448203
Area_D,2024-09-03,Machine_5,49,06:24:05,07:21:54,57.81666666666667,4.569614523815891,6.481665784777802,46.765386358072966
Area_A,2024-09-04,Machine_3,78,23:24:32,23:55:32,31.000000000000004,9.965144298898048,7.395515268977315,13.63934043212464
Area_D,2024-09-06,Machine_4,17,13:31:04,19:39:14,368.1666666666667,123.1356257826301,202.4540085762055,42.577032307831054
Area_A,2024-09-08,Machine_1,36,13:21:20,19:26:23,365.05,89.74391250148513,154.70799184923948,120.59809564927541
Area_D,2024-09-29,Machine_2,28,18:54:21,19:29:21,35.0,5.6969985230701115,12.12122995269947,17.181771524230417
Area_D,2024-09-15,Machine_5,64,07:51:30,08:15:30,24.0,15.811829187234949,1.3173639734930231,6.87080683927203
Area_B,2024-09-18,Machine_3,98,03:54:57,17:08:48,793.85,16.956442897051865,338.3842859977255,438.5092711052227
Area_C,2024-09-12,Machine_5,35,09:50:35,21:45:26,714.85,75.53959633017618,289.1708137210462,350.13958994877765
Area_C,2024-09-26,Machine_5,73,05:50:03,06:13:03,23.0,13.006873786289702,3.3068096721598024,6.686316541550495
Area_C,2024-09-25,Machine_2,8,06:15:06,07:25:51,70.75,2.8159818228279523,27.096387994093917,40.837630183078126
Area_A,2024-09-16,Machine_3,12,13:20:56,13:30:56,10.0,0.2362342969186731,4.1770872248841115,5.586678478197217
Area_C,2024-09-03,Machine_2,36,15:18:53,15:30:53,12.0,5.0313166160332905,3.1860812515438552,3.7826021324228534
Area_D,2024-09-02,Machine_2,33,04:44:55,16:46:42,721.7833333333333,330.98040467140976,168.83219284286614,221.9707358190574
Area_A,2024-09-07,Machine_4,90,22:01:46,22:16:46,15.0,2.0073754497056244,10.79418738698249,2.198437163311884
Area_C,2024-09-26,Machine_4,46,00:21:01,10:33:56,612.9166666666666,265.28337005380064,83.77695335045007,263.856343262416
Area_C,2024-09-03,Machine_2,95,12:37:38,12:43:38,6.0,2.0065582071253742,1.9088633344888999,2.0845784583857254
Area_A,2024-09-10,Machine_5,39,03:28:46,04:26:46,58.0,24.01167351587438,6.965420660508405,27.022905823617215
Area_D,2024-09-27,Machine_4,92,19:58:00,20:05:00,7.0,2.70500677579188,1.8130391810397701,2.4819540431683498
Area_D,2024-09-18,Machine_2,63,06:24:10,15:00:15,516.0833333333334,249.6776423028556,63.95239210827977,202.45329892219806
Area_A,2024-09-09,Machine_1,28,04:00:50,12:24:40,503.83333333333337,22.338205794652403,361.7083449172787,119.78678262140234
Area_D,2024-09-29,Machine_4,97,14:16:14,15:41:23,85.15,11.838338240743136,62.1735243891643,11.138137370092567
Area_D,2024-09-26,Machine_2,25,06:59:46,18:35:35,695.8166666666667,294.4774585122118,351.85423646318515,49.48497169126982
Area_B,2024-09-13,Machine_2,24,05:02:37,17:09:40,727.05,328.7359141619273,1.2651011320384746,397.0489847060341
Area_B,2024-09-23,Machine_1,11,05:31:32,23:40:38,1089.1000000000001,31.682013374902507,615.1927225892182,442.2252640358795
Area_D,2024-09-29,Machine_4,72,18:26:14,19:06:14,40.0,16.497977397059,12.626400343896973,10.875622259044029
Area_D,2024-09-21,Machine_5,2,12:21:17,12:26:17,5.0,1.0919422416563092,1.7521129478517306,2.15594481049196
Area_B,2024-09-11,Machine_4,4,12:31:57,13:05:57,34.00000000000001,27.552277386887503,3.809156429688298,2.6385661834242056
Area_C,2024-09-20,Machine_2,61,11:14:44,19:55:00,520.2666666666668,100.26871634004745,266.57749249026614,153.42045783635317
Area_D,2024-09-15,Machine_4,59,16:30:00,17:19:00,49.0,29.89227430517846,9.559810308083353,9.547915386738186
Area_D,2024-09-19,Machine_4,26,05:25:12,22:49:46,1044.5666666666668,680.1893396818621,286.1666032921433,78.2107236926616
Area_D,2024-09-11,Machine_1,94,14:46:18,16:21:22,95.06666666666666,31.54811137361796,14.126969254977672,49.39158603807104
Area_B,2024-09-04,Machine_3,66,11:36:07,23:02:56,686.8166666666667,224.38146257178238,195.94564020873418,266.4895638861502
Area_C,2024-09-22,Machine_3,48,00:25:00,04:11:36,226.6,105.30397900942987,67.95694195460767,53.33907903596246
Area_D,2024-09-21,Machine_5,43,01:03:55,04:42:33,218.63333333333333,82.80043121656023,118.09678789759693,17.73611421917618
Area_B,2024-09-08,Machine_2,68,14:16:58,15:44:25,87.45,22.92683713770146,50.74007586992668,13.783086992371855
Area_D,2024-09-27,Machine_5,30,08:18:11,18:24:51,606.6666666666666,244.90360944288065,126.22866038328249,235.53439684050343
Area_A,2024-09-14,Machine_5,30,01:13:16,08:08:46,415.5,13.530067280962681,140.12094350000558,261.8489892190317
Area_C,2024-09-02,Machine_4,97,08:01:28,09:45:31,104.05,1.4158932809954234,7.54231581502772,95.09179090397686
Area_C,2024-09-03,Machine_1,7,19:26:38,20:05:38,39.0,25.902334843478293,10.000910966577356,3.0967541899443534
Area_A,2024-09-20,Machine_2,35,08:41:11,23:15:13,874.0333333333333,355.1100312979846,295.2900427673575,223.63325926799118
Area_B,2024-09-04,Machine_1,50,11:06:40,11:50:40,44.0,19.910111692733597,15.774506191729794,8.315382115536607
Area_D,2024-09-22,Machine_1,35,02:00:43,19:08:46,1028.0500000000002,670.9356747928166,278.22943448759634,78.88489071958723
Area_B,2024-09-30,Machine_3,53,01:57:39,11:44:00,586.35,94.93777229175487,67.97173533591825,423.44049237232696
Area_C,2024-09-26,Machine_2,18,13:25:39,15:24:43,119.06666666666666,70.56693332867542,14.516321682216413,33.98341165577481
Area_D,2024-09-03,Machine_4,85,03:27:57,08:06:10,278.21666666666664,60.464450285621446,183.0955685888754,34.656647792169764
Area_A,2024-09-23,Machine_1,90,03:43:29,13:02:34,559.0833333333334,436.5483728235979,96.31316456964122,26.221795940094275
Area_C,2024-09-04,Machine_3,40,19:11:22,19:38:22,27.0,14.668796905667497,5.926710786777885,6.40449230755462
Area_C,2024-09-11,Machine_1,7,14:01:33,14:46:33,45.0,40.321400956743446,1.7870455849550204,2.8915534583015328
Area_A,2024-09-10,Machine_3,39,05:26:38,17:27:10,720.5333333333333,146.8728142285679,29.76866432953716,543.8918547752284
Area_A,2024-09-20,Machine_5,43,01:22:11,07:45:30,383.31666666666666,21.260456485083985,176.7598724236025,185.29633775798015
Area_C,2024-09-15,Machine_4,35,00:34:56,03:46:50,191.9,160.97064602838026,16.121385579531943,14.807968392087794
Area_A,2024-09-22,Machine_5,31,19:41:34,20:07:34,26.0,3.310182106360973,20.51363174295851,2.1761861506805187
Area_A,2024-09-23,Machine_4,47,19:40:21,20:24:21,44.0,17.98056937725542,4.162963951919152,21.856466670825426
Area_B,2024-09-19,Machine_2,21,04:15:31,23:27:44,1152.2166666666667,10.276457017943448,176.13661296603058,965.8035966826925
Area_D,2024-09-07,Machine_2,53,22:19:41,23:14:41,55.0,16.286595746594873,35.6209964794661,3.092407773939024
Area_A,2024-09-01,Machine_5,51,04:51:28,22:50:03,1078.5833333333335,151.7921534227083,190.1176569676184,736.6735229430068
Area_D,2024-09-04,Machine_5,96,15:36:46,17:30:26,113.66666666666667,58.84954363392833,22.410337419920022,32.4067856128183
Area_D,2024-09-06,Machine_5,32,16:30:54,17:14:54,44.0,16.06643744421897,0.2078354963626992,27.725727059418332
Area_A,2024-09-01,Machine_1,95,14:03:34,14:38:34,35.0,8.867134710607413,9.039191318495469,17.093673970897115
Area_B,2024-09-12,Machine_3,60,08:54:19,12:44:08,229.81666666666666,132.22161262046322,64.0130823805615,33.58197166564196
Area_D,2024-09-06,Machine_5,95,19:08:41,19:20:41,12.0,7.514900470097922,2.145100064915352,2.3399994649867253
Area_A,2024-09-24,Machine_1,21,09:06:38,21:40:36,753.9666666666667,83.80165923339295,255.10217847209586,415.06282896117773
Area_B,2024-09-09,Machine_4,80,00:30:07,02:53:23,143.26666666666668,124.10222771727484,13.150735534089108,6.0137034153027615
Area_C,2024-09-30,Machine_3,9,18:30:25,22:28:07,237.7,10.722196759349146,223.68177754852866,3.2960256921221527
Area_B,2024-09-28,Machine_2,13,20:01:36,20:32:36,31.000000000000004,8.278126422175943,13.2157307196788,9.506142858145266
Area_C,2024-09-23,Machine_4,7,14:05:46,15:45:41,99.91666666666667,41.95788455021051,25.94025669545561,32.01852542100054
Area_B,2024-09-27,Machine_4,73,05:34:07,13:02:41,448.56666666666666,128.3885796596975,138.96744395339317,181.21064305357595
Area_C,2024-09-07,Machine_2,2,03:01:39,18:43:16,941.6166666666667,456.3032208893688,257.41100457900063,227.90244119829734
Area_B,2024-09-05,Machine_3,32,22:40:58,22:58:58,18.0,3.7740617391377174,11.424278612373051,2.801659648489235
Area_D,2024-09-16,Machine_4,46,17:41:48,18:26:48,45.0,1.5414353770212188,15.118626741820128,28.339937881158654
Area_A,2024-09-04,Machine_2,15,02:17:35,02:40:29,22.9,11.932345767213944,3.8139580039119743,7.153696228874079
Area_A,2024-09-14,Machine_2,84,03:44:13,23:27:06,1182.8833333333334,433.38681429085756,105.9367727502944,643.5597462921817
Area_C,2024-09-19,Machine_4,42,03:27:45,14:17:32,649.7833333333333,179.24861052163126,64.40383480453451,406.13088800716747
Area_B,2024-09-02,Machine_1,63,15:56:22,16:18:22,22.0,1.1518162443317166,8.345406445373584,12.5027773102947
Area_B,2024-09-06,Machine_3,12,14:29:44,17:27:33,177.81666666666666,18.739813732285615,118.10805585233582,40.96879708204522
Area_A,2024-09-20,Machine_1,34,19:06:32,20:43:56,97.4,61.35177664921767,12.619744580119242,23.428478770663098
Area_C,2024-09-19,Machine_5,54,23:50:56,00:04:56,-1426.0,-805.8753816628008,-605.3098744787654,-14.814743858433639
Area_B,2024-09-15,Machine_1,93,06:13:55,11:54:16,340.35,112.49434660344853,191.41583273525393,36.43982066129756
Area_A,2024-09-09,Machine_3,92,01:39:45,09:44:10,484.4166666666667,2.771785260593122,116.43668899704753,365.20819240902597
Area_B,2024-09-26,Machine_4,81,04:25:04,13:48:48,563.7333333333333,58.32818265220032,42.01467145505019,463.3904792260828
Area_C,2024-09-03,Machine_5,24,08:09:04,20:16:50,727.7666666666667,381.7124318183372,122.55964711699443,223.494587731335
Area_C,2024-09-21,Machine_4,56,05:20:59,10:39:45,318.76666666666665,47.665756326947005,84.92952627806079,186.1713840616589
Area_A,2024-09-18,Machine_5,99,09:16:02,17:47:21,511.3166666666667,55.4588261126698,275.1963927159934,180.66144783800354
Area_B,2024-09-23,Machine_2,73,16:53:56,17:34:55,40.983333333333334,11.293308449984695,18.694233330596333,10.995791552752303
Area_A,2024-09-30,Machine_5,5,02:23:11,18:31:50,968.65,634.3643072765145,285.8510098841301,48.43468283935535
Area_A,2024-09-18,Machine_2,61,10:48:30,11:28:30,40.0,3.2021129720960646,20.830208871309516,15.96767815659442
Area_B,2024-09-29,Machine_3,93,17:09:47,19:11:40,121.88333333333335,23.952011531742368,7.313549975997723,90.61777182559325
Area_B,2024-09-06,Machine_3,17,02:58:19,16:10:32,792.2166666666667,260.69079333108874,365.3138801919861,166.21199314359188
Area_A,2024-09-06,Machine_3,14,05:56:48,11:37:43,340.9166666666667,124.90846255944828,91.50944225354698,124.49876185367138
Area_D,2024-09-17,Machine_5,81,05:40:31,13:05:15,444.73333333333335,51.74287314884518,208.3142110462157,184.67624913827242
Area_C,2024-09-24,Machine_4,79,10:27:38,11:04:38,37.0,20.177307618767184,1.5028879742783332,15.319804406954477
Area_D,2024-09-09,Machine_1,22,10:10:18,10:36:18,26.0,1.9443393091085917,9.426488479317193,14.629172211574216
Area_B,2024-09-30,Machine_1,21,02:55:25,17:39:47,884.3666666666667,42.377850359724526,434.55227229609415,407.43654401084797
Area_A,2024-09-01,Machine_2,70,19:31:26,19:36:26,5.0,0.651026550914781,3.8609160356941032,0.48805741339111663
Area_A,2024-09-01,Machine_5,33,01:38:34,16:06:47,868.2166666666667,388.9477654660873,263.09921776068603,216.16968343989336
Area_C,2024-09-04,Machine_2,51,00:35:54,15:46:03,910.15,290.2308099882039,337.57276881673636,282.3464211950597
Area_B,2024-09-13,Machine_1,30,13:19:35,14:10:35,51.0,14.32839450870736,20.731932453688444,15.9396730376042
Area_C,2024-09-19,Machine_2,77,16:04:25,16:12:25,8.000000000000002,3.2729825430851673,3.739751463470649,0.9872659934441845
Area_A,2024-09-05,Machine_2,50,19:11:21,19:12:21,1.0000000000000002,0.33539635738945867,0.04423200471371616,0.6203716378968255
Area_D,2024-09-12,Machine_4,70,03:22:41,10:46:49,444.1333333333333,44.45158946000125,63.49830301347134,336.18344085986075
Area_D,2024-09-23,Machine_1,1,05:06:40,10:14:46,308.1,200.37053844587868,93.31928452627317,14.410177027848182
Area_C,2024-09-06,Machine_2,99,08:28:48,22:00:15,811.45,50.48292832422749,183.02978708893326,577.9372845868393
Area_C,2024-09-24,Machine_3,24,21:07:32,21:10:32,3.0,1.1756837144358436,0.46989942282730407,1.354416862736852
Area_C,2024-09-17,Machine_1,92,08:16:50,08:24:50,8.000000000000002,3.2479507099590585,1.809589136074748,2.942460153966196
Area_D,2024-09-16,Machine_1,42,01:23:37,10:33:12,549.5833333333334,201.6080104949448,26.96169042492683,321.0136324134618
Area_A,2024-09-07,Machine_5,43,10:21:48,10:52:48,31.000000000000004,1.371846271434323,7.8439317109051565,21.78422201766053
Area_C,2024-09-26,Machine_3,58,22:33:54,23:15:54,42.0,6.159197138672486,12.316074254900839,23.524728606426677
Area_C,2024-09-25,Machine_2,80,22:47:39,23:10:39,23.0,15.43089823723775,5.571831888927757,1.9972698738344936
Area_C,2024-09-05,Machine_2,6,10:45:38,11:37:38,52.0,15.741231244077607,4.004760945068634,32.25400781085376
Area_B,2024-09-27,Machine_4,61,22:21:30,22:54:30,33.00000000000001,26.93038044580703,2.5489576900281516,3.520661864164824
Area_C,2024-09-05,Machine_2,35,21:49:30,22:45:30,56.0,4.770827501753994,50.43583297422542,0.7933395240205976
Area_D,2024-09-13,Machine_2,81,05:17:09,05:36:09,19.0,3.467627125133478,8.726810626446914,6.805562248419608
Area_D,2024-09-07,Machine_4,70,20:22:36,20:35:36,13.0,11.353293139559296,0.6362302088849046,1.0104766515557984
Area_B,2024-09-27,Machine_2,44,10:07:38,23:27:11,799.55,127.44995065657417,545.0812365885146,127.01881275491124
Area_B,2024-09-06,Machine_1,71,13:00:08,16:54:59,234.85,130.3347429823745,51.87062798531808,52.64462903230743
Area_B,2024-09-26,Machine_3,82,15:59:26,16:25:26,26.0,8.008005408880232,2.0376670616285257,15.954327529491241
Area_B,2024-09-12,Machine_3,75,16:42:38,17:31:38,49.0,31.701967427816985,2.522828135482145,14.775204436700875
Area_D,2024-09-06,Machine_5,89,04:58:58,05:40:17,41.31666666666667,4.030558943672411,21.782068463113642,15.504039259880612
Area_D,2024-09-29,Machine_1,64,23:33:38,00:22:38,-1391.0,-29.046964332569576,-1103.1717234986463,-258.78131216878404
Area_C,2024-09-08,Machine_3,7,18:52:36,21:45:09,172.55,94.7312338021238,24.47999648663283,53.3387697112434
Area_B,2024-09-14,Machine_4,82,19:56:28,19:58:28,2.0000000000000004,0.6104168062437894,0.6841734066339032,0.7054097871223078
Area_C,2024-09-17,Machine_3,10,14:15:39,14:35:39,20.0,2.6081802394339397,12.962373663682612,4.42944609688345
Area_D,2024-09-24,Machine_2,97,06:11:43,06:37:43,26.0,6.768287677757105,7.146509455926321,12.085202866316576
Area_C,2024-09-04,Machine_5,40,12:41:44,19:21:12,399.46666666666664,225.07601343843078,14.446623341427903,159.944029886808
Area_A,2024-09-19,Machine_5,45,04:21:53,10:13:09,351.26666666666665,147.09807202263428,53.89340944535164,150.2751851986807
Area_D,2024-09-15,Machine_5,2,07:34:00,21:55:48,861.8,55.394807500270936,462.3842832002461,344.02090929948304
Area_B,2024-09-05,Machine_4,55,02:33:22,14:19:17,705.9166666666666,76.08375123654278,605.0355394202177,24.79737600990613
